Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39
Beta_1.8,u_113,17,93,93,143,64,14,5,2,5,1,1,2,1,2,3,0,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,1,1,1,2,0,2,2,1,0,2,1,1,0,3,1,1,1,4,1,5,4,5,3,3,3,12,4,10,8,14,29,45,145,275,258,163,56,4
Beta_1.8,u_114,24,93,99,127,74,11,1,3,2,1,1,0,1,1,1,0,0,1,0,0,1,1,2,1,0,1,1,2,0,0,1,3,1,0,1,2,1,0,0,0,1,5,2,2,1,1,3,0,1,1,0,1,2,1,4,2,2,2,4,5,4,2,4,2,5,2,3,9,3,9,18,62,127,293,316,174,53,7
Beta_1.8,u_115,22,105,80,123,82,13,3,5,1,1,3,0,0,1,1,1,1,0,0,2,2,2,0,0,1,1,2,0,0,0,0,0,1,0,0,2,3,1,0,0,1,2,3,1,2,1,1,1,7,1,4,5,2,1,2,0,2,3,2,4,3,3,7,2,4,5,1,7,11,7,9,44,132,285,330,136,44,19
Beta_1.8,u_116,16,106,84,126,83,26,8,8,3,1,0,0,1,1,2,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,2,0,2,1,0,1,0,1,0,0,1,1,3,5,2,4,0,2,1,1,1,1,1,1,1,7,6,5,2,2,4,7,5,4,3,4,7,6,5,6,19,27,124,269,310,155,75,11
Beta_1.8,u_117,13,88,118,112,70,26,12,6,2,1,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,0,0,1,0,0,0,1,1,0,0,2,3,5,1,1,0,2,0,4,0,0,4,5,5,3,5,3,3,3,2,2,4,3,3,7,4,9,8,9,9,18,36,86,265,331,165,57,15
Beta_1.8,u_118,19,90,106,123,70,21,8,5,1,0,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,2,2,1,0,0,0,0,2,0,2,0,2,0,0,0,3,4,4,4,3,1,3,1,0,4,4,5,2,1,1,1,1,5,4,5,5,5,3,2,10,6,7,10,12,8,19,29,91,283,335,112,47,24
Beta_1.8,u_119,22,84,101,129,78,24,5,3,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,2,3,7,6,4,3,1,3,0,5,1,3,3,3,2,1,3,3,3,0,8,9,6,8,5,6,7,14,14,18,49,126,281,257,139,61,8
Beta_1.8,u_120,21,80,111,144,73,18,3,3,3,1,1,1,2,0,0,0,0,0,0,1,0,1,0,2,0,2,2,0,1,1,0,3,0,2,1,0,2,0,0,0,0,1,3,1,0,2,1,3,0,1,2,3,5,3,9,5,3,1,2,4,5,4,7,5,8,4,3,6,13,20,25,45,128,306,236,134,63,5
Beta_1.8,u_121,24,72,104,151,69,15,6,1,1,2,1,0,0,2,2,0,1,1,0,0,3,0,1,1,1,0,1,0,3,0,0,0,0,2,0,1,2,2,0,0,1,2,2,1,1,1,1,2,1,3,0,3,5,1,1,1,1,0,2,4,1,1,2,3,6,5,9,6,20,13,24,56,134,284,268,144,72,5
Beta_1.8,u_122,19,86,99,155,78,17,4,1,0,4,1,1,3,1,0,0,2,0,0,0,0,0,1,0,0,0,1,2,3,0,2,1,0,1,0,2,1,1,1,0,3,3,2,0,5,1,5,2,1,0,1,1,0,1,1,2,2,0,0,6,6,2,1,4,5,7,5,10,7,10,27,66,106,287,292,139,80,20
Beta_1.8,u_123,18,73,83,146,88,17,11,4,0,0,2,1,0,3,0,3,1,1,3,1,0,1,2,0,0,2,1,1,0,1,0,1,1,2,3,2,0,1,0,0,2,2,0,4,1,3,1,4,0,2,1,2,1,0,0,1,3,6,4,3,6,3,2,7,1,2,5,4,13,8,20,55,110,265,322,205,73,11
Beta_1.8,u_124,15,89,96,112,91,22,8,3,5,2,2,1,1,2,1,0,0,2,1,1,0,0,0,2,2,1,2,0,0,3,2,0,1,1,1,1,0,1,0,0,2,4,2,0,3,3,5,2,1,0,0,4,3,0,1,4,2,3,3,2,4,4,4,7,7,3,5,7,20,11,11,32,115,304,346,154,71,7
Beta_1.8,u_125,13,115,84,108,64,16,6,4,2,5,1,2,2,1,2,0,1,2,2,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,1,5,2,1,1,4,0,0,2,1,0,2,7,3,6,3,5,6,0,3,6,5,4,8,9,7,10,18,54,123,311,341,130,45,7
Beta_1.8,u_126,22,110,83,124,66,12,9,6,1,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,2,2,0,2,1,0,0,0,2,7,1,5,1,2,0,0,3,2,1,3,1,1,4,5,3,3,3,5,2,1,6,7,2,3,7,7,10,24,27,52,118,302,324,106,59,6
Beta_1.8,u_127,27,98,82,146,80,28,7,1,2,0,1,2,0,1,1,1,0,1,1,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,3,5,0,5,2,4,4,2,4,4,4,7,3,4,4,6,3,4,4,3,7,5,3,10,5,9,19,19,46,114,314,275,103,49,4
Beta_1.8,u_128,18,90,99,133,99,31,4,0,3,0,0,4,0,0,2,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,6,5,6,0,3,1,5,1,1,2,1,3,4,4,2,5,4,4,3,13,5,5,4,8,7,14,11,13,21,18,45,128,267,241,115,78,12
Beta_1.8,u_129,9,87,90,163,95,21,11,4,2,1,0,0,1,4,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,2,0,1,0,1,1,1,0,0,1,2,1,0,1,4,2,0,3,2,5,6,1,8,3,0,3,0,3,6,2,1,8,8,9,15,13,11,14,20,20,48,94,237,273,163,85,8
Beta_1.8,u_130,15,75,100,142,87,19,4,5,3,1,0,0,1,2,2,0,0,0,0,2,2,0,2,0,0,1,1,0,0,1,0,0,1,2,2,2,2,1,0,0,1,3,4,0,4,0,0,6,2,0,3,1,1,2,1,2,6,1,4,3,4,7,7,4,9,10,10,9,9,12,26,34,91,264,276,140,99,16
Beta_1.8,u_131,11,78,92,133,84,12,7,4,2,2,1,1,0,2,1,0,1,0,0,1,0,1,0,3,1,2,3,1,0,3,0,1,1,1,0,0,3,1,0,0,0,0,4,4,4,2,0,1,1,2,4,0,0,3,2,0,1,2,5,1,3,2,6,3,4,5,4,4,5,8,20,46,137,295,310,146,88,6
Beta_1.8,u_132,14,89,88,129,73,21,6,0,0,0,1,2,1,2,0,1,1,4,0,0,1,1,0,0,0,0,0,2,3,0,0,1,0,0,0,1,1,2,0,0,1,2,0,2,1,2,1,3,1,1,0,2,3,4,1,0,4,1,2,2,3,5,5,2,4,5,6,2,11,19,26,57,145,304,302,144,99,8
Beta_1.8,u_133,17,91,94,138,49,14,4,3,5,4,1,0,0,0,1,3,2,0,0,0,1,0,0,0,1,0,1,1,1,0,2,2,0,0,2,1,2,0,1,0,2,0,5,1,2,0,1,0,0,2,1,3,2,3,5,1,2,0,3,4,4,2,6,5,10,8,9,10,20,16,21,44,154,307,315,152,42,5
Beta_1.8,u_134,30,104,88,142,65,18,7,0,3,0,0,1,1,0,4,0,0,0,2,1,2,0,0,0,0,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,4,2,2,2,4,1,4,1,0,0,2,3,3,1,3,7,2,7,3,6,4,4,4,6,3,4,10,9,15,18,22,39,134,295,328,128,31,6
Beta_1.8,u_135,26,106,69,117,99,26,7,1,3,0,0,0,0,5,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,1,5,5,3,1,3,2,0,7,1,3,0,0,4,2,8,8,2,3,7,3,3,6,5,6,10,7,9,14,12,36,149,270,283,140,42,4
Beta_1.8,u_136,22,94,84,118,97,25,12,3,3,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,1,2,0,0,1,1,0,0,0,1,4,5,3,2,1,1,0,3,2,1,3,6,6,2,2,6,6,2,4,2,5,6,1,5,6,3,10,15,10,36,107,278,278,152,58,9
Beta_1.8,u_137,14,82,104,148,86,14,7,4,1,2,1,0,0,0,1,0,0,3,1,1,3,1,0,2,0,0,0,0,2,1,3,0,0,1,0,0,1,0,0,0,2,3,1,1,5,3,1,3,1,2,3,3,1,9,5,5,1,0,0,4,8,4,6,1,9,4,9,10,9,20,17,38,80,254,315,113,73,7
Beta_1.8,u_138,7,86,110,115,80,23,9,4,3,3,2,2,2,1,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0,4,1,0,0,0,4,2,4,6,0,1,1,0,2,1,1,6,3,2,3,4,4,6,5,4,3,3,2,13,15,5,12,7,16,17,39,97,268,291,129,72,14
Beta_1.8,u_139,13,87,107,123,74,30,3,4,2,1,0,1,0,0,3,0,0,1,2,0,0,1,1,0,2,0,0,1,2,2,1,1,1,0,0,1,1,1,0,0,1,3,0,0,1,0,6,3,0,0,0,3,0,2,4,2,1,4,3,5,2,3,4,7,5,9,9,6,9,15,30,35,111,275,259,132,82,10
Beta_1.8,u_140,21,76,95,136,72,14,2,1,0,0,1,0,2,0,0,2,1,3,1,1,0,0,1,1,0,0,0,1,0,2,0,0,1,0,1,3,0,1,0,0,1,3,2,1,2,0,1,3,1,7,2,0,0,0,3,3,2,1,1,2,2,0,1,3,7,5,11,10,8,7,14,55,152,273,266,148,81,13
Beta_1.8,u_141,17,80,106,118,73,19,3,4,4,1,0,0,0,1,1,0,0,3,1,1,0,2,1,0,0,1,1,1,2,0,0,2,0,1,0,0,1,0,0,0,2,1,3,2,0,2,2,0,3,1,0,4,4,3,3,1,0,2,0,2,5,10,8,4,4,5,7,7,9,11,22,50,129,296,334,161,40,7
Beta_1.8,u_142,24,80,93,132,62,16,6,7,2,1,1,0,1,1,1,0,4,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,2,1,2,1,2,0,0,0,0,2,0,0,4,2,2,3,1,0,1,0,0,1,2,3,2,4,5,6,8,7,1,10,7,4,9,2,6,13,36,54,116,277,308,149,64,10
Beta_1.8,u_143,24,109,80,113,79,17,10,2,3,1,2,2,1,0,0,1,0,0,1,0,0,3,0,0,1,1,0,2,1,0,0,1,0,2,0,1,0,0,0,0,1,3,6,0,4,2,2,2,5,0,4,1,0,5,2,3,2,7,2,6,4,3,5,2,5,4,11,13,13,7,15,44,125,263,333,156,63,12
Beta_1.8,u_144,20,104,92,116,76,22,7,2,0,3,0,1,0,1,1,1,2,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,1,1,1,5,1,1,2,4,1,4,8,3,6,4,5,2,7,7,4,3,7,6,9,7,12,8,27,104,277,324,143,59,8
Beta_1.8,u_145,13,110,107,115,69,24,10,0,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,2,0,0,0,2,5,0,6,4,1,0,2,8,4,0,3,3,2,1,4,5,6,3,2,0,3,3,2,8,3,11,11,11,9,23,37,107,308,304,134,38,7
Beta_1.8,u_146,20,95,92,132,77,20,9,1,5,1,1,0,0,1,1,0,0,1,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,5,1,0,2,2,5,2,3,2,4,3,4,7,2,1,7,6,9,2,2,7,3,8,4,14,12,13,13,51,85,274,275,103,48,20
Beta_1.8,u_147,18,96,85,143,72,13,8,3,3,2,1,1,4,1,0,2,2,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0,0,2,1,1,1,0,0,1,4,3,2,2,1,1,4,4,2,1,1,1,2,0,3,2,2,5,8,8,0,7,6,5,4,9,11,11,16,32,55,111,286,234,148,68,12
Beta_1.8,u_148,13,95,91,156,83,24,2,0,0,0,0,3,1,0,1,0,1,2,0,2,0,0,0,1,1,1,0,2,0,2,0,0,3,1,1,2,0,1,0,0,2,1,2,2,0,1,0,3,3,4,0,0,3,1,1,2,2,0,5,3,4,5,1,3,12,4,3,5,5,14,17,58,146,254,247,172,60,11
Beta_1.8,u_149,18,69,109,125,88,12,4,2,8,0,0,4,0,1,3,0,0,1,0,1,3,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,2,0,0,1,1,2,0,5,1,4,2,1,3,4,0,1,2,1,2,1,2,3,1,4,7,5,3,1,7,4,7,10,15,19,66,110,265,260,135,101,6
Beta_1.8,u_150,18,92,97,148,61,15,7,2,4,2,0,3,0,0,0,1,1,4,1,0,0,2,0,0,0,0,2,0,1,1,1,1,0,1,1,3,0,0,0,0,0,1,3,1,3,0,1,3,2,1,2,2,2,1,4,2,1,2,1,4,5,2,6,4,3,5,11,16,12,19,26,44,113,292,316,142,65,10
Beta_1.8,u_151,27,83,92,117,80,14,5,2,1,0,3,1,2,1,1,1,1,1,1,1,0,0,0,2,1,2,2,1,0,0,0,0,0,2,1,2,1,0,0,0,3,0,2,3,1,2,2,1,0,0,1,1,2,4,1,4,1,1,2,5,5,4,6,8,14,10,11,6,7,12,17,39,166,280,300,142,92,11
Beta_1.8,u_152,28,92,87,118,84,23,5,5,1,0,0,2,0,3,1,0,0,2,0,2,0,1,0,0,1,1,1,0,0,0,2,0,1,0,2,2,0,0,0,1,1,3,3,3,2,3,3,2,5,2,2,6,2,4,2,1,2,1,4,4,7,2,2,7,2,7,10,11,11,10,18,43,157,292,281,153,52,15
Beta_1.8,u_153,20,112,91,136,70,9,8,5,2,0,0,0,2,2,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,2,5,5,1,0,0,0,2,1,3,2,2,5,6,3,6,8,6,12,5,6,8,8,5,5,5,8,12,9,18,49,112,311,297,132,55,2
Beta_1.8,u_154,24,107,99,124,73,19,6,5,4,2,2,1,1,4,0,0,1,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,4,4,3,2,0,2,0,2,3,7,4,4,1,3,5,4,2,4,4,3,8,3,5,8,11,10,11,13,36,50,97,301,292,119,59,2
Beta_1.8,u_155,26,89,89,132,85,30,4,2,5,1,1,4,5,0,1,0,2,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,2,0,0,0,3,0,0,0,1,4,1,3,4,3,3,0,3,7,1,5,4,0,0,2,5,3,4,4,3,4,3,8,9,6,4,7,3,16,20,44,130,240,275,121,80,17
Beta_1.8,u_156,12,88,85,126,102,34,6,1,2,0,1,1,1,1,0,0,2,2,0,0,0,2,0,0,0,0,0,1,2,1,1,2,0,0,2,0,2,0,0,0,2,2,0,4,1,0,0,0,0,2,1,3,2,3,3,1,3,4,2,8,6,13,3,10,5,5,4,6,9,13,15,32,109,261,267,130,90,10
Beta_1.8,u_157,12,89,97,131,77,27,8,2,1,3,2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,2,1,0,1,0,3,1,0,1,1,2,0,0,1,0,1,6,6,2,0,5,1,1,1,1,3,1,3,0,2,4,1,0,2,4,5,5,1,8,10,6,9,23,21,48,96,288,286,136,88,3
Beta_1.8,u_158,17,73,107,126,80,12,7,5,2,2,1,1,1,0,1,2,3,0,0,3,1,1,0,0,2,0,2,0,2,1,1,2,0,0,0,0,2,0,0,0,2,0,1,2,4,0,1,0,4,3,2,0,1,3,3,3,1,4,3,4,5,3,3,11,5,3,10,9,7,17,29,50,133,261,255,125,101,24
Beta_1.8,u_159,17,85,93,120,90,20,7,1,1,2,0,0,1,3,2,0,0,1,2,0,0,0,0,0,0,4,1,1,0,0,0,1,2,3,0,2,0,1,1,0,0,0,1,0,3,2,0,0,4,0,4,2,1,4,2,3,0,0,1,5,4,2,4,5,5,5,12,8,15,23,32,43,136,322,258,133,64,12
Beta_1.8,u_160,26,104,61,130,70,22,7,5,3,0,0,0,2,3,0,2,0,0,0,1,1,1,1,0,3,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,2,1,1,1,3,2,0,1,0,0,1,0,3,3,0,0,0,2,7,6,13,8,13,10,7,11,9,16,23,56,165,281,272,147,58,5
Beta_1.8,u_161,22,94,75,135,57,22,3,2,2,2,2,4,1,2,2,0,2,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,2,2,0,0,0,1,2,4,2,2,1,2,0,4,3,1,0,3,3,1,5,9,5,2,5,3,3,5,3,6,11,4,7,10,22,69,141,283,285,152,73,4
Beta_1.8,u_162,24,90,100,124,68,21,14,12,1,0,0,2,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,2,1,0,2,0,2,0,0,1,0,0,0,0,0,2,5,2,1,1,0,3,4,0,1,3,0,2,5,5,1,6,6,3,2,5,12,2,5,6,10,8,9,16,21,48,125,250,313,137,55,8
Beta_1.8,u_163,19,102,82,98,91,17,5,6,2,3,2,0,2,1,1,2,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,5,3,4,2,3,1,2,3,4,2,0,1,0,3,5,4,6,5,6,2,2,4,4,3,6,7,9,3,13,22,52,107,275,295,132,66,12
Beta_1.8,u_164,15,94,92,121,97,33,15,4,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,1,0,1,0,0,0,4,1,1,2,4,0,2,2,4,2,4,5,1,4,2,3,4,5,3,5,5,3,3,4,3,6,7,13,11,29,47,114,259,301,120,82,15
Beta_1.8,u_165,16,87,94,111,73,19,7,6,1,2,0,1,1,2,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,2,0,1,0,0,0,1,0,3,2,0,0,3,0,4,1,1,0,7,5,2,3,6,3,1,5,4,8,5,6,7,5,8,4,5,20,38,47,91,252,282,126,85,9
Beta_1.8,u_166,14,85,106,120,76,21,3,2,1,0,2,3,1,1,0,0,0,1,0,0,1,1,1,0,2,1,1,0,0,0,1,0,3,0,2,0,0,2,0,0,1,3,2,3,3,3,2,2,1,0,2,2,0,1,1,3,1,3,4,3,4,8,3,7,5,9,9,20,25,16,20,43,120,304,243,113,68,14
Beta_1.8,u_167,21,82,108,140,67,11,12,1,3,1,0,0,0,1,2,2,1,1,1,1,0,3,1,0,1,0,0,0,0,1,2,2,1,2,0,1,0,0,0,0,0,0,4,2,2,3,3,5,0,2,3,2,1,0,2,4,3,0,3,2,5,2,4,8,3,9,7,19,14,11,26,62,131,270,230,145,74,13
Beta_1.8,u_168,24,78,94,134,70,23,7,2,2,2,0,0,1,0,1,0,0,1,1,2,2,2,2,0,1,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,1,2,2,3,2,2,1,1,0,1,3,3,1,1,1,10,4,0,3,5,1,2,7,2,7,6,9,13,6,16,34,59,161,267,239,172,70,7
Beta_1.8,u_169,13,92,100,126,64,6,9,8,3,3,4,1,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,4,2,0,2,1,0,0,0,0,1,4,4,3,0,1,5,0,1,1,2,6,4,5,7,11,22,19,25,24,61,118,278,281,177,62,10
Beta_1.8,u_170,19,80,90,127,79,17,4,2,1,1,0,1,3,0,0,1,1,2,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,3,3,1,1,1,3,2,2,0,1,0,3,0,0,0,3,4,1,5,5,4,6,8,9,18,11,11,21,27,38,111,289,310,156,76,5
Beta_1.8,u_171,22,97,70,135,78,26,9,3,2,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,3,1,0,1,1,2,1,0,0,1,1,0,0,0,5,5,1,1,3,1,2,5,1,1,2,6,2,2,2,3,3,4,3,2,4,2,5,5,6,6,7,6,6,16,34,32,114,284,277,151,89,8
Beta_1.8,u_172,21,102,91,132,60,33,7,4,2,0,2,1,2,1,1,1,1,0,1,1,0,2,0,1,0,0,1,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,4,2,3,2,3,4,1,1,3,2,2,4,3,2,4,4,6,7,4,9,5,5,9,9,6,5,7,17,29,47,116,301,260,127,69,6
Beta_1.8,u_173,18,93,104,111,66,11,11,8,1,3,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,2,0,0,1,2,0,1,0,1,2,0,0,0,0,3,2,1,2,1,1,1,2,0,3,2,2,1,5,6,3,6,5,3,3,10,2,2,3,7,10,9,13,26,35,49,113,302,306,105,45,1
Beta_1.8,u_174,20,89,108,107,79,10,7,2,5,4,1,1,2,0,2,0,0,0,2,0,1,0,2,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,2,1,3,1,1,0,0,1,1,2,3,1,2,6,2,2,5,6,5,2,4,3,5,7,6,4,12,12,4,20,32,54,92,281,254,94,62,17
Beta_1.8,u_175,22,98,85,139,80,21,7,5,3,2,1,0,0,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,0,2,4,1,2,0,1,0,0,1,3,2,5,3,2,3,2,1,0,1,2,2,2,3,0,1,4,3,6,5,11,5,6,8,6,8,10,14,17,30,51,100,258,253,114,61,10
Beta_1.8,u_176,14,90,90,129,85,29,10,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,3,1,2,2,0,0,0,3,0,3,0,0,0,5,0,0,0,0,2,1,1,5,3,2,1,3,2,6,1,2,3,3,2,4,3,2,2,5,4,1,2,5,8,17,10,8,7,20,22,61,123,264,238,142,76,5
Beta_1.8,u_177,16,65,90,144,84,20,11,4,0,3,4,3,3,1,0,1,2,2,0,1,2,0,0,0,1,1,2,1,1,2,0,0,1,1,0,0,2,1,0,0,1,2,4,2,2,1,1,1,4,3,3,0,1,5,3,4,0,2,2,3,4,1,3,6,6,12,6,14,14,17,22,44,99,255,262,162,87,12
Beta_1.8,u_178,15,83,98,113,65,16,12,7,7,0,2,1,3,1,1,0,3,0,0,0,0,0,0,2,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,6,2,1,0,1,0,2,1,0,2,2,2,6,5,0,3,3,3,1,4,9,1,5,10,15,6,12,20,24,39,107,253,303,159,70,22
Beta_1.8,u_179,18,96,70,109,77,18,5,5,2,2,2,1,0,1,1,0,1,6,0,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,2,1,0,0,0,1,4,0,3,1,4,2,2,0,2,2,0,0,4,1,0,1,0,0,6,4,2,7,10,14,16,17,12,14,14,20,52,128,279,271,150,68,20
Beta_1.8,u_180,22,90,78,134,66,25,8,3,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,1,1,0,1,0,1,0,2,0,0,0,4,2,8,3,1,2,6,3,0,2,4,1,1,1,1,4,4,3,5,8,7,5,5,7,5,7,7,4,10,14,19,61,138,315,294,120,46,9
Beta_1.8,u_181,27,94,93,126,61,13,5,5,2,1,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,2,4,2,5,2,1,5,3,3,5,7,2,5,2,3,5,6,6,6,3,3,7,6,5,6,3,10,8,18,31,65,126,270,269,115,48,5
Beta_1.8,u_182,22,103,102,109,73,21,6,1,0,2,2,1,0,0,0,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3,1,0,0,0,2,0,0,1,4,4,2,0,2,3,1,0,4,2,5,0,1,7,2,1,3,3,5,2,9,14,10,4,12,11,13,15,25,39,61,116,258,253,119,47,11
Beta_1.8,u_183,21,80,98,136,82,29,13,1,0,2,3,1,1,2,0,1,0,0,0,1,0,2,1,0,0,2,0,0,2,1,0,0,0,0,0,1,1,2,0,0,3,2,3,3,2,3,1,5,3,2,2,1,8,3,3,4,2,1,7,3,4,3,5,3,6,7,15,16,15,7,24,51,99,270,246,113,62,4
Beta_1.8,u_184,9,90,101,129,83,22,10,6,1,3,3,2,0,1,2,2,0,2,0,1,0,0,0,0,1,0,0,0,1,2,2,2,1,0,0,1,1,2,0,0,1,2,0,1,5,1,2,1,3,4,2,1,3,5,1,1,6,6,2,7,4,5,7,10,8,10,11,6,4,15,14,37,118,236,257,98,79,28
Beta_1.8,u_185,13,86,94,111,60,19,11,2,0,0,2,1,0,0,3,1,0,1,3,0,1,1,1,0,0,1,1,1,2,2,2,1,2,1,1,1,1,0,0,0,2,2,1,2,0,1,2,2,0,0,3,4,2,2,3,4,1,0,6,0,11,8,5,1,5,7,6,17,8,18,28,41,104,250,270,151,93,12
Beta_1.8,u_186,12,72,121,106,68,16,5,7,4,5,2,4,0,1,2,3,2,2,2,0,0,3,1,0,0,2,0,0,1,1,0,1,0,0,2,1,0,0,0,1,1,4,2,2,2,3,3,4,0,1,1,0,2,0,1,4,1,2,1,4,2,5,7,7,5,10,10,9,7,10,26,54,97,287,248,140,59,19
Beta_1.8,u_187,21,74,88,120,87,13,6,1,3,1,1,1,1,5,1,1,0,2,0,1,0,0,1,2,0,1,1,0,0,1,1,0,2,4,1,0,0,0,0,0,1,1,3,3,2,1,2,3,1,2,3,3,2,0,1,2,3,3,7,4,2,2,5,4,5,10,8,7,11,15,35,41,152,282,304,134,44,7
Beta_1.8,u_188,29,85,76,109,67,30,8,4,1,0,1,1,1,0,1,1,0,2,0,2,1,4,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,3,0,1,0,2,4,4,0,1,1,0,1,1,0,1,4,2,2,2,1,6,9,11,6,15,11,11,8,18,27,79,137,291,242,143,59,3
Beta_1.8,u_189,21,87,106,106,57,11,3,4,8,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,4,3,6,6,2,1,3,2,0,4,1,6,2,3,2,0,1,6,4,8,3,4,5,5,5,2,6,21,31,32,67,113,259,282,148,62,7
Beta_1.8,u_190,23,103,102,122,81,15,8,4,3,1,3,3,3,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,2,0,0,1,0,1,1,0,0,4,2,2,4,2,3,4,5,3,1,1,4,1,6,6,5,4,4,5,3,3,6,3,5,15,8,9,16,14,23,25,35,98,245,269,135,62,2
Beta_1.8,u_191,16,114,71,125,67,27,3,5,4,3,1,1,1,2,2,1,2,1,0,2,1,0,0,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,5,4,3,4,2,0,3,3,4,6,3,3,0,3,3,0,5,4,3,7,7,4,10,5,8,10,10,19,18,14,23,38,114,289,290,107,55,11
Beta_1.8,u_192,16,87,93,134,87,39,10,4,3,1,0,1,2,0,1,1,0,1,1,0,1,2,2,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,4,1,2,4,1,4,5,2,3,5,5,2,4,0,3,0,3,3,5,9,6,7,10,6,4,4,7,10,14,9,25,52,116,241,248,165,49,11
