Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_ 1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_1.8,u_031,9,82,78,60,95,36,9,3,2,2,1,0,0,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,4,2,0,0,3,0,0,3,3,3,0,1,2,2,1,6,5,2,0,4,3,3,2,3,5,2,3,3,3,2,5,9,4,5,6,9,41,118,276,296,171,83,44,5
Beta_1.8,u_032,20,81,67,79,123,42,8,2,2,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,3,4,4,2,7,5,1,1,1,3,3,2,1,3,2,1,1,3,3,5,1,3,3,2,2,1,3,2,4,4,6,11,3,3,7,7,20,39,94,250,328,166,84,25,2
Beta_1.8,u_033,20,76,78,79,131,51,17,4,2,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,2,8,3,3,0,5,5,2,1,3,6,4,0,3,3,5,8,2,2,2,3,7,6,2,6,6,6,2,2,3,4,5,5,8,12,10,47,83,249,296,153,76,39,4
Beta_1.8,u_034,9,75,80,79,137,66,21,4,2,2,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,1,0,3,4,0,1,0,0,0,0,3,4,2,1,1,2,2,1,1,3,1,2,5,0,1,2,4,3,1,1,6,6,5,11,7,4,3,2,7,2,14,8,9,5,16,26,40,87,199,280,147,82,40,6
Beta_1.8,u_035,9,69,73,88,143,60,16,8,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,1,0,0,1,1,3,2,1,0,2,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,2,2,4,0,0,0,0,4,0,3,3,3,0,0,2,1,1,2,4,0,2,5,4,7,3,3,5,2,6,0,5,3,7,9,13,57,81,170,295,184,81,49,5
Beta_1.8,u_036,4,68,78,98,129,59,9,3,1,1,0,1,0,4,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,3,1,2,1,1,0,1,1,4,1,1,2,5,3,1,5,0,0,0,0,3,1,2,1,5,5,8,2,0,1,0,3,7,5,9,13,41,89,197,290,165,84,54,28
Beta_1.8,u_037,9,59,73,112,135,46,6,7,4,2,0,3,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,1,0,1,0,3,1,2,2,2,3,2,1,0,0,0,0,0,1,1,6,0,1,0,0,0,1,3,0,0,1,4,1,2,1,2,1,2,3,2,1,2,0,6,1,5,12,1,0,3,11,10,18,43,96,274,259,190,99,51,4
Beta_1.8,u_038,10,63,65,112,120,54,8,4,1,2,2,0,1,1,1,1,1,1,3,1,1,0,2,1,0,2,1,1,2,3,0,1,0,1,1,0,1,1,1,0,0,1,2,1,0,0,0,1,2,2,5,1,0,1,2,2,0,0,0,0,2,0,1,6,0,2,0,3,0,4,3,3,5,4,3,6,7,6,2,4,6,4,9,20,48,123,257,255,190,86,43,2
Beta_1.8,u_039,9,74,76,108,112,45,8,2,1,3,1,3,1,3,3,0,0,0,0,2,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,1,5,3,4,3,0,3,2,4,2,2,0,1,2,3,1,1,1,3,1,3,5,2,1,3,3,3,2,1,4,6,7,3,6,3,10,36,49,120,256,298,159,96,24,4
Beta_1.8,u_040,21,85,62,76,104,36,11,7,5,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,2,2,2,2,1,0,4,0,1,3,2,1,2,5,1,2,0,5,2,4,6,1,1,1,1,6,3,6,5,1,5,5,8,8,20,45,105,267,298,195,98,50,5
Beta_1.8,u_041,7,81,69,80,113,65,14,3,4,1,0,3,2,0,2,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,3,4,5,1,7,5,0,1,2,1,1,1,1,2,4,1,5,2,4,2,5,3,3,4,4,2,5,2,3,7,4,7,17,15,12,34,83,246,342,202,66,50,0
Beta_1.8,u_042,7,76,80,78,130,65,18,5,4,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,1,4,2,3,2,1,0,6,5,3,1,2,6,3,3,2,1,6,3,6,6,4,1,1,6,3,3,1,2,4,5,7,7,9,9,9,16,27,89,236,288,211,96,39,3
