Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36
Beta_1.6,u_002,35,80,290,120,1,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,2,1,1,1,1,0,0,1,5,2,1,0,3,2,1,1,2,2,1,1,2,1,0,4,0,1,1,0,6,2,6,6,5,3,2,8,14,59,489,433,66,11
Beta_1.6,u_003,28,80,306,126,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1,0,1,1,2,0,0,4,3,3,2,5,1,1,1,2,0,3,1,0,0,4,3,3,2,1,2,4,2,0,2,2,1,2,4,4,4,61,524,413,66,22
Beta_1.6,u_004,29,76,274,146,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,2,0,0,1,2,2,1,0,1,0,2,3,4,0,0,1,2,2,1,2,2,0,4,5,3,0,0,1,1,3,1,4,2,0,3,5,3,2,5,8,63,515,446,81,14
Beta_1.6,u_005,35,72,259,142,1,1,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,3,0,0,2,5,4,0,1,0,2,0,1,0,2,0,0,1,1,2,2,2,2,3,2,3,3,11,5,4,0,3,5,8,77,557,429,56,18
Beta_1.6,u_006,31,81,276,128,5,1,2,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,1,1,1,0,0,2,7,2,2,1,0,0,1,0,3,1,0,0,1,0,1,2,2,0,4,3,1,4,2,1,6,4,6,4,9,77,561,404,61,12
Beta_1.6,u_007,27,93,286,114,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,1,0,0,1,0,1,1,0,0,1,0,0,3,3,5,6,2,1,2,3,1,1,0,3,1,1,0,2,1,4,2,2,3,3,1,2,2,1,3,2,1,13,61,568,392,60,18
Beta_1.6,u_008,37,82,299,98,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,2,0,1,0,0,4,1,3,4,3,0,2,5,1,4,1,2,5,2,1,1,3,4,1,0,4,1,4,3,0,1,1,3,4,8,67,566,401,65,4
Beta_1.6,u_009,32,85,307,92,3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,11,5,4,0,0,1,1,2,1,0,4,2,1,2,1,4,6,1,2,2,3,6,4,4,2,6,4,5,10,55,551,372,63,14
Beta_1.6,u_010,24,86,329,126,1,0,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,4,0,3,1,1,2,1,3,3,3,2,3,3,1,3,2,2,0,5,3,3,2,6,3,2,3,4,9,3,11,62,529,390,69,12
Beta_1.6,u_011,30,87,301,138,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,1,0,2,0,0,0,2,5,3,1,0,1,2,0,0,0,1,6,1,3,4,1,3,5,4,5,2,3,3,6,4,3,1,2,4,15,59,511,398,73,13
Beta_1.6,u_012,30,90,282,109,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,5,2,2,0,0,2,3,1,0,2,3,1,3,1,2,1,1,1,0,0,5,7,6,4,4,4,6,5,8,52,485,435,71,12
Beta_1.6,u_013,26,87,277,121,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,3,0,0,4,3,2,5,2,3,1,1,0,3,1,1,1,2,0,1,4,1,1,2,0,5,1,2,2,2,2,5,1,10,65,513,408,76,20
Beta_1.6,u_014,30,77,282,136,2,1,1,0,0,0,1,0,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,2,2,2,1,0,0,2,6,1,0,0,1,1,1,1,2,1,4,4,2,3,2,1,2,0,1,3,2,2,4,3,2,3,2,3,5,65,505,442,84,12
Beta_1.6,u_015,31,77,289,122,2,0,2,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,2,0,1,2,1,0,1,0,0,1,0,1,0,0,0,1,7,1,0,0,1,1,0,2,1,1,0,1,1,0,1,1,1,0,3,1,7,8,4,1,5,6,1,4,11,56,603,404,56,13
Beta_1.6,u_016,30,86,289,103,2,1,1,2,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,3,7,2,2,0,0,0,1,0,2,0,1,0,0,0,2,1,2,5,3,2,1,4,1,2,5,1,3,3,13,62,590,376,73,13
Beta_1.6,u_017,25,97,281,103,0,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,3,4,6,4,1,0,5,2,0,0,2,0,5,0,0,3,0,2,2,4,3,1,3,0,1,2,1,3,8,8,64,525,421,64,21
Beta_1.6,u_018,36,87,300,119,1,0,1,0,1,0,1,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,1,0,0,4,1,4,3,1,0,2,6,2,2,3,3,2,1,1,0,6,2,1,0,4,3,3,2,0,1,2,3,1,11,68,518,438,66,5
Beta_1.6,u_019,34,89,304,97,5,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,6,6,4,1,0,1,0,0,1,1,3,3,1,0,1,4,2,6,4,0,2,2,9,2,2,1,6,4,5,12,69,507,416,66,12
Beta_1.6,u_020,20,85,323,126,2,0,0,0,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,2,1,4,0,1,3,1,3,3,2,0,2,3,1,3,1,1,1,3,1,5,4,6,0,1,5,6,4,7,9,77,532,376,68,15
Beta_1.6,u_021,27,85,303,138,2,1,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,1,1,1,0,0,2,3,4,1,0,1,0,0,1,1,3,3,1,3,3,0,6,2,6,6,1,1,3,4,4,2,0,1,4,14,52,498,421,76,14
Beta_1.6,u_022,31,86,291,119,4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,2,2,0,0,0,1,7,2,3,0,1,2,2,1,0,3,4,1,1,2,2,1,0,2,1,2,2,7,5,3,5,4,6,10,12,54,509,409,80,15
Beta_1.6,u_023,26,81,303,110,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,1,3,0,0,4,3,3,3,2,2,2,0,1,4,0,1,4,1,2,2,0,3,1,1,0,6,2,1,3,2,2,3,1,14,51,522,420,80,19
Beta_1.6,u_024,28,75,293,125,2,0,1,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,2,3,2,0,0,3,5,1,1,2,0,1,1,3,1,1,2,3,1,3,2,2,0,0,3,2,3,2,6,3,3,1,2,1,7,50,541,419,77,18
Beta_1.6,u_025,28,77,282,129,3,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,2,0,0,3,1,1,0,0,0,1,0,1,0,0,2,5,2,0,0,2,0,4,0,1,1,1,0,0,2,0,1,1,1,3,3,5,5,4,2,7,2,5,3,10,59,577,433,65,11
Beta_1.6,u_026,31,87,269,129,1,0,1,2,1,0,0,0,1,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,3,7,2,3,0,0,0,1,2,0,1,0,1,0,1,2,0,6,3,2,2,1,4,4,2,4,2,2,4,17,64,548,430,76,14
Beta_1.6,u_027,27,99,294,116,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,2,1,0,0,1,0,0,2,5,9,0,0,1,3,3,0,1,1,2,5,0,2,2,0,2,1,5,3,0,4,1,2,2,0,5,3,13,66,513,441,71,21
Beta_1.6,u_028,31,91,304,114,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3,1,0,0,1,2,0,0,4,2,3,2,0,2,3,5,2,5,5,1,0,0,1,3,2,2,1,3,3,3,6,2,1,2,2,1,5,4,48,562,421,68,7
Beta_1.6,u_029,36,85,311,105,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,10,2,5,2,0,0,1,0,0,3,2,2,1,0,4,1,4,5,2,1,7,3,4,1,2,5,5,3,2,14,67,560,379,63,11
Beta_1.6,u_030,22,75,339,126,1,0,0,0,1,2,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,2,3,0,1,2,3,3,2,0,2,1,4,0,2,3,2,1,0,4,5,4,3,1,3,4,5,5,4,18,62,552,378,65,17
Beta_1.6,u_031,28,85,303,134,2,2,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,1,1,0,1,3,4,2,1,1,1,0,0,0,3,3,1,2,1,5,2,5,3,1,4,3,2,2,5,1,3,3,0,3,12,60,490,407,84,14
