Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44
Beta_1.2,u_109,28,85,253,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,3,1,0,1,0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,6,0,3,0,2,2,1,2,1,0,2,4,4,1,5,8,19,104,587,170,10
Beta_1.2,u_110,31,82,249,11,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,1,1,0,0,0,2,0,1,0,0,1,0,0,3,0,0,0,1,0,3,1,0,0,3,3,1,2,0,3,6,2,3,1,2,6,13,100,583,151,18
Beta_1.2,u_111,31,95,235,13,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,4,2,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,0,0,3,0,0,2,0,0,3,1,0,1,3,2,3,0,1,6,5,12,90,583,152,10
Beta_1.2,u_112,35,96,217,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,1,6,5,0,0,0,1,0,1,0,0,4,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,3,1,5,5,14,120,555,129,13
Beta_1.2,u_113,34,127,240,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,1,2,1,1,5,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,6,1,0,0,0,1,0,2,2,1,1,2,0,3,2,0,5,13,115,538,147,8
Beta_1.2,u_114,27,106,259,6,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,2,2,2,0,1,0,0,0,0,1,0,1,3,2,6,1,0,2,2,0,0,0,0,0,0,0,2,1,0,3,0,2,3,6,2,1,2,1,2,22,126,529,135,14
Beta_1.2,u_115,27,94,273,14,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,3,0,6,1,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,3,3,5,5,2,2,3,0,0,4,0,1,0,1,2,0,2,28,124,525,113,12
Beta_1.2,u_116,28,79,283,10,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,1,0,2,4,1,0,0,6,2,2,1,3,1,4,0,1,1,0,2,1,2,1,2,1,1,1,3,3,5,2,3,2,14,130,496,149,22
Beta_1.2,u_117,29,71,297,14,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,2,0,1,3,4,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,6,2,1,0,0,7,3,1,0,3,5,1,0,2,0,3,2,0,5,19,117,489,173,13
Beta_1.2,u_118,32,73,277,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,2,0,3,0,5,2,1,0,1,0,0,1,0,0,0,1,3,2,1,0,1,1,1,0,1,0,2,6,2,1,1,8,5,0,4,16,110,481,185,17
Beta_1.2,u_119,27,88,276,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,4,1,5,0,0,0,0,1,2,0,1,1,1,1,2,1,0,6,3,0,2,0,2,0,0,2,0,0,0,2,2,0,1,1,0,3,2,3,22,91,538,193,17
Beta_1.2,u_120,24,97,270,13,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,4,1,0,0,1,0,0,0,1,5,1,1,0,0,1,0,2,1,0,1,0,2,2,0,2,2,1,6,3,1,0,1,0,2,2,1,3,13,111,572,172,20
Beta_1.2,u_121,28,85,267,11,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,2,1,1,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,6,0,2,0,1,2,1,4,1,0,1,0,5,4,4,2,8,21,104,580,177,10
Beta_1.2,u_122,28,74,251,11,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,2,1,1,0,0,1,1,0,1,0,0,1,0,0,3,0,0,1,0,0,1,1,1,0,3,1,2,3,2,1,6,2,4,1,2,2,4,21,97,578,153,14
Beta_1.2,u_123,28,105,222,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,4,6,0,0,0,1,0,0,0,2,1,0,0,0,0,1,2,1,0,1,0,1,3,0,0,3,0,0,2,1,1,4,2,1,3,3,4,17,109,563,147,9
Beta_1.2,u_124,38,94,234,9,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,4,5,0,0,1,0,0,0,1,1,6,1,1,0,0,0,1,0,0,0,0,3,3,0,0,0,0,1,2,0,0,1,1,2,1,3,3,3,17,116,557,138,18
Beta_1.2,u_125,33,123,233,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,3,1,3,9,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,4,2,0,0,0,0,0,2,2,0,2,3,5,1,1,1,2,4,15,125,542,157,13
Beta_1.2,u_126,28,101,265,6,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,1,2,2,2,6,1,0,2,1,1,0,0,0,0,0,0,1,0,1,1,1,3,2,6,2,0,2,1,4,3,22,139,530,154,8
Beta_1.2,u_127,27,84,280,7,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,6,1,6,1,0,0,0,0,0,1,0,0,0,0,0,2,2,3,0,2,2,4,5,3,1,5,0,1,0,3,1,1,0,1,1,1,4,19,114,545,128,10
Beta_1.2,u_128,27,79,301,7,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,1,0,1,3,3,1,0,4,2,1,1,1,3,2,1,0,2,2,1,2,0,2,1,2,1,1,2,4,2,6,1,2,1,1,20,107,532,133,16
Beta_1.2,u_129,29,69,283,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,2,1,3,3,0,1,0,0,0,0,1,1,1,0,0,2,1,1,1,3,2,3,2,0,6,1,2,1,0,3,2,1,0,3,2,2,1,2,3,5,15,126,498,173,8
Beta_1.2,u_130,35,77,280,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,3,0,1,1,2,1,4,0,2,1,0,1,0,1,0,0,0,1,2,2,1,0,3,0,2,1,0,1,4,2,2,0,7,3,3,1,3,4,16,98,495,182,16
Beta_1.2,u_131,27,83,271,13,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,4,2,4,0,0,0,1,0,0,1,1,2,0,2,2,0,4,1,0,2,0,2,1,0,2,0,0,0,1,3,1,0,1,1,2,0,2,6,18,83,536,201,19
Beta_1.2,u_132,23,96,262,17,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,4,1,0,1,0,0,1,0,6,0,1,1,0,0,0,1,1,0,1,0,2,2,0,2,1,1,6,1,1,1,0,1,0,2,2,1,4,16,103,560,167,21
Beta_1.2,u_133,27,84,258,12,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,3,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,4,2,1,2,0,0,1,2,2,2,2,1,0,3,1,5,4,5,7,19,91,601,152,14
Beta_1.2,u_134,27,80,253,8,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,1,1,0,0,1,0,1,0,0,4,0,0,1,0,0,1,1,0,0,2,2,1,2,3,2,7,1,0,4,3,2,1,4,16,101,587,156,11
Beta_1.2,u_135,28,109,228,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,0,1,1,4,0,0,1,1,2,2,0,4,3,2,2,5,22,96,572,147,12
Beta_1.2,u_136,39,93,225,6,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1,4,4,0,1,0,0,0,0,1,6,1,0,1,1,0,1,0,0,0,1,3,0,0,1,0,0,1,1,1,0,1,1,2,0,0,6,1,3,17,115,563,143,22
Beta_1.2,u_137,32,125,226,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,2,3,1,6,3,1,0,0,0,0,0,0,2,0,0,0,1,0,1,3,2,1,0,0,0,0,1,1,1,2,3,4,1,1,1,1,2,2,10,123,550,143,14
Beta_1.2,u_138,26,105,260,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,2,2,0,7,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,2,1,2,7,2,1,1,2,3,2,4,21,137,528,148,11
Beta_1.2,u_139,28,99,279,6,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,6,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2,2,2,6,2,1,4,2,0,1,2,0,2,1,2,0,1,2,2,17,132,516,145,12
Beta_1.2,u_140,26,85,293,5,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,3,3,3,0,5,0,1,0,1,3,1,2,1,1,1,1,4,1,1,0,3,1,1,2,2,1,9,1,2,1,0,2,17,117,505,148,22
Beta_1.2,u_141,33,66,295,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,1,2,4,1,0,0,0,0,0,2,0,0,1,2,0,0,2,4,2,4,0,1,7,0,2,1,1,2,2,1,0,1,0,4,2,2,2,1,1,22,115,509,167,8
Beta_1.2,u_142,37,77,270,9,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,0,3,0,2,0,3,3,0,0,3,0,1,1,1,0,0,0,1,1,3,0,0,1,1,2,1,1,2,4,1,4,0,6,3,4,1,4,2,1,16,100,480,166,20
Beta_1.2,u_143,28,85,288,13,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,1,3,6,0,0,0,1,0,0,1,1,1,0,1,2,1,4,1,0,2,1,1,0,2,2,0,0,0,1,1,3,0,1,0,3,0,0,4,7,16,95,539,196,8
Beta_1.2,u_144,24,93,281,14,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,5,0,0,0,0,0,0,5,0,0,1,1,0,1,0,1,0,1,0,2,1,0,3,1,0,3,2,0,5,0,1,0,2,0,0,3,7,18,103,555,177,18
Beta_1.2,u_145,26,93,262,13,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,3,0,0,3,1,1,0,1,0,0,1,0,0,0,0,1,0,5,0,1,1,1,0,0,2,1,2,1,1,2,3,0,1,5,5,3,4,21,95,584,162,19
Beta_1.2,u_146,32,72,244,9,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,4,1,0,0,2,0,0,1,0,1,0,0,3,1,0,1,0,1,0,1,0,1,1,0,0,2,3,1,7,1,1,3,1,3,4,2,1,12,92,589,150,9
Beta_1.2,u_147,28,99,232,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,1,0,1,0,0,0,1,3,0,0,0,0,1,1,0,0,0,2,2,1,0,0,4,1,1,1,0,2,0,3,1,4,2,3,3,3,19,99,579,142,14
Beta_1.2,u_148,39,98,229,6,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,3,4,0,1,0,0,0,1,3,1,1,1,0,1,1,1,0,0,1,3,0,1,0,0,1,2,0,0,0,2,1,2,0,0,5,2,2,3,17,110,567,138,17
Beta_1.2,u_149,33,130,214,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,1,2,4,5,2,2,1,0,0,0,0,0,1,0,1,0,1,0,1,4,0,1,1,0,0,0,1,1,1,1,2,5,1,0,0,2,3,0,3,19,114,561,136,16
Beta_1.2,u_150,28,113,255,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,2,1,4,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,2,6,3,2,1,0,3,4,4,5,23,109,532,156,9
Beta_1.2,u_151,29,102,272,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,1,4,4,1,1,2,4,0,2,0,2,1,1,2,1,1,0,2,6,16,131,529,130,15
Beta_1.2,u_152,23,84,288,9,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,4,0,0,0,3,3,3,0,5,0,0,1,1,1,1,2,1,2,0,1,5,0,2,2,1,0,1,5,2,0,5,4,3,2,1,0,2,14,124,508,148,21
Beta_1.2,u_153,29,73,279,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,2,3,1,0,0,0,0,1,1,0,1,0,0,1,2,4,2,4,0,5,1,0,4,0,3,1,2,0,2,0,0,3,0,2,2,2,1,5,15,113,512,178,7
Beta_1.2,u_154,37,84,279,7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,3,2,0,2,0,2,0,3,1,1,0,0,2,0,0,1,1,1,2,0,0,1,1,1,0,2,5,2,4,0,6,0,3,1,4,2,2,5,16,111,465,175,18
Beta_1.2,u_155,27,90,293,11,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,3,6,0,0,1,0,0,1,1,1,0,0,3,0,2,1,1,3,2,1,0,0,2,1,1,0,1,1,1,2,2,1,0,0,1,4,3,5,27,102,527,206,11
Beta_1.2,u_156,22,89,278,7,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,0,0,1,0,2,0,0,1,1,0,2,1,0,0,3,1,2,1,0,4,1,2,0,0,2,0,0,3,7,12,103,563,172,21
Beta_1.2,u_157,27,92,251,8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,5,0,1,1,1,0,0,2,0,1,2,2,1,2,2,1,5,3,1,4,6,16,90,596,172,21
Beta_1.2,u_158,33,77,253,10,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,5,3,0,0,2,0,0,0,2,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,0,0,1,2,8,1,3,1,2,2,3,0,2,4,17,101,584,170,8
Beta_1.2,u_159,27,97,231,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,1,0,1,0,0,1,2,0,0,0,1,1,1,0,0,0,1,2,1,0,0,4,1,2,1,1,2,0,2,2,3,1,2,2,4,7,18,100,586,137,15
Beta_1.2,u_160,38,90,222,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,3,4,1,0,0,0,1,3,0,1,1,0,2,0,1,0,1,1,2,0,0,0,1,1,3,0,0,0,0,4,1,0,0,4,2,3,1,4,24,109,568,141,26
Beta_1.2,u_161,33,124,213,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,1,1,2,6,4,2,1,0,0,1,0,0,1,0,0,0,2,1,0,3,0,1,0,1,0,1,1,1,0,0,2,5,1,0,1,1,2,2,0,3,18,115,567,151,13
Beta_1.2,u_162,27,111,260,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,3,1,3,3,2,0,2,0,0,0,0,1,0,2,0,0,0,0,1,1,0,3,2,3,2,3,1,3,1,3,2,18,120,528,143,7
Beta_1.2,u_163,30,102,269,8,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,2,0,4,5,3,1,3,2,1,2,1,2,0,1,2,2,0,2,1,2,7,20,119,531,131,11
Beta_1.2,u_164,26,92,282,10,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,2,3,0,0,1,3,2,1,4,0,0,1,1,0,1,1,3,1,0,3,1,2,2,1,2,1,0,5,3,0,3,4,3,4,3,0,0,2,13,117,519,137,18
Beta_1.2,u_165,27,70,296,6,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,1,3,3,0,0,0,0,1,1,1,1,0,0,1,1,4,1,3,1,6,0,0,2,0,4,3,1,0,2,0,0,3,0,0,3,2,0,3,8,16,127,503,180,5
Beta_1.2,u_166,32,79,284,13,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,2,1,2,0,2,1,0,2,2,1,0,0,1,0,1,2,0,1,2,1,1,1,0,0,4,1,3,1,2,4,4,1,0,3,4,2,2,2,5,17,102,484,169,29
Beta_1.2,u_167,30,89,272,9,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,9,1,0,0,1,0,1,1,1,0,0,2,0,1,1,0,3,2,0,1,1,0,3,0,0,3,0,1,2,2,2,0,0,3,1,3,4,7,19,99,501,218,12
Beta_1.2,u_168,23,86,281,6,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3,2,0,0,0,1,5,0,0,0,0,1,1,0,1,0,2,1,1,1,0,0,2,1,2,1,0,3,1,2,0,1,2,0,0,2,2,4,17,89,566,173,18
Beta_1.2,u_169,28,86,257,11,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,3,3,0,3,2,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,2,0,0,2,0,0,1,1,2,3,0,0,3,5,1,2,3,4,17,106,566,174,19
Beta_1.2,u_170,34,75,250,14,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,5,3,0,1,2,0,0,2,0,0,0,4,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,7,2,2,3,2,2,2,1,1,2,4,17,98,589,165,8
Beta_1.2,u_171,30,100,242,16,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,1,1,0,0,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1,2,2,1,3,1,0,2,0,3,2,1,0,0,4,4,9,1,14,112,571,129,16
Beta_1.2,u_172,39,99,226,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,3,5,0,0,0,1,3,0,0,0,2,1,0,1,1,0,0,2,1,0,0,0,1,2,1,1,0,0,4,0,0,1,4,2,3,0,3,1,14,110,567,139,10
Beta_1.2,u_173,31,123,218,11,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4,1,1,3,5,4,2,1,0,0,0,1,1,0,0,0,1,2,1,2,0,0,1,1,1,1,2,0,0,0,0,4,0,1,1,1,3,0,2,0,6,17,121,556,136,16
Beta_1.2,u_174,27,109,243,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,2,0,0,0,2,3,2,1,3,3,2,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,2,0,2,3,3,3,4,1,1,3,6,17,128,533,148,10
Beta_1.2,u_175,30,100,276,8,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3,5,1,0,0,1,0,0,0,0,1,0,0,0,1,2,3,1,1,5,2,3,4,2,0,0,1,4,1,0,1,1,1,2,1,3,4,5,21,124,525,135,8
Beta_1.2,u_176,24,92,278,10,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,2,4,1,0,1,3,0,4,0,0,1,0,0,0,0,2,3,0,3,1,0,2,3,2,0,2,3,3,2,2,4,3,3,2,2,0,1,1,19,121,502,129,17
Beta_1.2,u_177,25,71,295,8,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,3,3,0,0,0,1,0,2,1,0,1,2,0,2,2,2,2,5,1,0,0,2,3,2,1,2,1,1,0,3,0,1,0,2,1,3,4,5,18,115,495,170,11
Beta_1.2,u_178,30,87,272,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,2,3,0,0,3,0,1,2,1,1,0,1,0,0,1,2,1,0,2,1,0,1,1,1,0,3,3,2,2,5,2,0,2,2,6,2,2,1,3,15,98,492,162,20
Beta_1.2,u_179,34,91,265,12,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,9,1,0,1,0,1,1,1,0,0,0,2,1,0,1,3,0,1,2,0,0,2,1,1,2,0,2,1,2,1,0,1,2,0,2,5,3,8,17,99,490,236,9
Beta_1.2,u_180,21,86,294,8,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4,1,0,0,1,5,1,0,0,0,0,2,0,0,1,1,2,2,0,0,0,0,3,0,0,2,3,0,2,0,1,2,1,0,2,2,1,5,11,94,561,166,13
