Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B1_47,B1_48,B1_49,B1_50,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46,B2_47,B2_48,B2_49,B2_50
Beta_1.6,u_328,4,71,40,304,164,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,1,3,2,0,0,0,1,0,1,2,0,2,3,1,0,0,2,1,0,0,0,1,0,3,3,1,2,3,2,2,0,0,0,3,1,2,0,0,1,13,19,71,660,278,63,29,1
Beta_1.6,u_329,9,52,54,291,164,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,3,2,1,0,0,1,3,1,5,1,1,2,0,0,1,1,5,1,0,0,1,1,0,0,0,3,0,1,1,0,2,3,3,5,2,0,0,0,6,0,1,1,1,1,3,5,9,17,80,665,246,73,33,1
Beta_1.6,u_330,4,48,68,331,171,9,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,3,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,4,2,3,0,1,2,0,0,0,4,1,0,2,1,1,1,0,2,3,2,2,0,1,1,5,4,2,1,1,0,3,1,0,4,3,1,1,1,5,6,13,22,86,652,249,51,27,1
Beta_1.6,u_331,4,56,48,320,169,7,1,1,2,0,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,3,0,0,0,0,0,1,2,2,0,2,0,2,1,1,3,1,1,0,1,0,1,1,5,0,5,4,2,2,1,4,6,3,1,1,1,2,6,4,5,18,101,647,210,60,38,2
Beta_1.6,u_332,4,63,40,339,158,8,0,1,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,3,2,2,2,1,0,0,5,1,0,0,3,0,1,1,0,0,2,1,0,0,0,2,2,0,3,1,1,2,1,3,3,4,2,2,2,1,3,4,3,7,20,97,618,242,68,28,0
Beta_1.6,u_333,4,60,53,317,159,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,3,1,0,1,0,0,0,2,1,0,1,0,2,2,2,0,0,0,2,6,1,0,1,4,0,1,0,1,0,1,1,2,0,3,2,4,1,3,8,21,101,628,208,63,32,0
Beta_1.6,u_334,3,50,52,319,168,5,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,8,1,1,0,2,1,4,1,1,1,3,0,3,1,4,1,0,0,2,1,1,0,0,2,1,0,2,1,2,2,3,3,1,0,1,5,4,0,2,4,7,17,87,625,262,84,30,4
Beta_1.6,u_335,2,53,50,332,160,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,3,2,1,0,0,1,3,5,2,4,1,0,0,0,1,3,0,2,5,4,0,2,1,1,2,2,3,4,2,1,3,1,4,0,1,1,3,3,0,5,30,104,648,276,82,14,1
Beta_1.6,u_336,8,60,46,285,157,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,2,4,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,3,4,1,5,1,4,3,2,2,1,1,2,5,4,7,4,3,2,1,3,3,7,21,104,658,247,50,24,0
Beta_1.6,u_337,2,66,55,286,177,5,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,5,4,0,1,1,0,0,0,2,0,0,0,2,0,1,1,0,0,1,2,0,1,0,1,0,2,3,2,0,1,1,1,5,3,5,3,5,7,4,6,30,93,654,287,55,33,1
Beta_1.6,u_338,6,69,37,308,152,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,1,0,2,1,1,0,1,3,4,0,1,0,1,0,1,0,0,0,0,1,3,2,1,1,3,1,3,0,3,0,0,3,1,1,0,0,4,11,18,83,656,275,59,32,1
Beta_1.6,u_339,7,56,56,294,157,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,3,1,2,0,0,0,2,2,4,1,0,1,0,1,1,4,1,1,0,0,2,0,0,0,4,1,1,0,0,3,2,3,4,2,1,1,1,2,0,2,0,0,3,5,2,4,9,19,91,662,252,67,28,2
Beta_1.6,u_340,4,48,65,314,166,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,2,0,1,1,1,0,0,0,0,1,0,0,0,4,1,3,2,2,0,0,0,1,1,3,3,0,0,0,1,2,2,2,1,0,1,3,6,1,2,0,1,2,1,2,0,3,4,2,1,2,2,6,8,7,28,85,668,254,60,23,1
Beta_1.6,u_341,1,60,43,326,167,4,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,3,2,0,0,0,0,0,1,4,0,2,1,0,1,2,2,3,0,1,0,0,2,0,3,2,5,4,1,2,2,1,4,4,3,1,1,4,5,4,1,6,24,95,644,233,53,42,1
Beta_1.6,u_342,4,62,43,338,157,8,1,0,3,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,0,1,1,0,0,2,1,1,4,0,1,0,1,3,1,0,3,0,0,0,1,1,0,1,1,1,1,2,1,1,2,2,0,0,3,4,0,5,3,0,2,2,1,4,7,3,5,17,102,629,222,91,18,0
Beta_1.6,u_343,3,56,62,317,162,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,3,1,0,1,1,0,1,3,6,1,2,3,1,0,0,0,0,2,1,1,1,3,2,3,4,1,1,9,30,78,626,219,60,38,1
Beta_1.6,u_344,3,49,52,317,165,1,2,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,2,1,0,3,1,4,0,0,1,3,1,3,3,0,1,0,0,1,2,0,1,2,1,0,0,1,4,2,2,1,2,0,1,2,6,2,2,3,3,1,25,87,621,266,81,31,2
Beta_1.6,u_345,2,58,45,321,165,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,3,3,0,0,1,2,4,1,2,2,1,0,1,0,1,3,2,2,4,1,1,2,1,1,3,0,6,1,2,1,2,3,1,1,3,4,1,0,3,6,23,93,655,273,82,18,0
Beta_1.6,u_346,9,57,46,301,159,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,3,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,3,2,1,5,1,2,2,3,1,0,2,2,5,5,3,4,4,2,2,2,2,5,17,18,90,662,244,64,29,0
Beta_1.6,u_347,2,69,49,293,153,4,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,4,4,4,1,1,0,0,0,2,0,0,0,0,1,0,0,1,1,1,2,0,0,0,1,1,1,2,1,3,1,1,1,2,6,1,5,4,3,4,4,6,29,100,660,285,57,28,0
Beta_1.6,u_348,4,73,35,306,162,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,1,4,0,3,2,2,0,1,2,4,0,2,0,1,0,1,0,0,0,0,2,1,1,1,0,1,2,3,0,2,0,2,4,1,0,0,1,4,2,7,20,84,659,270,78,23,0
Beta_1.6,u_349,7,58,54,295,169,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,2,2,1,0,0,0,2,1,4,0,2,0,1,4,2,1,1,0,2,0,0,1,0,2,2,1,1,1,1,3,5,1,1,2,2,2,0,1,0,1,0,3,2,7,1,4,8,25,86,677,247,52,27,1
Beta_1.6,u_350,2,49,63,325,163,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,3,2,3,3,0,0,1,0,0,2,3,1,0,0,0,2,1,2,0,1,6,3,3,2,2,1,0,1,0,1,2,3,3,2,2,1,2,4,8,6,6,26,92,659,249,59,17,1
Beta_1.6,u_351,1,66,39,326,168,4,1,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,2,2,0,0,0,0,1,2,0,4,1,0,1,1,2,2,1,0,0,2,0,0,2,4,4,1,3,2,2,1,2,4,2,0,4,7,3,2,1,2,6,19,89,629,250,39,31,2
Beta_1.6,u_352,4,65,47,326,160,4,0,2,0,2,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,0,1,0,0,0,1,1,1,3,0,1,0,2,4,0,3,0,0,0,0,0,0,1,2,1,1,3,0,1,3,1,1,1,1,2,4,1,2,1,2,2,0,4,5,6,2,8,17,90,651,222,87,23,0
Beta_1.6,u_353,5,58,54,313,157,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,2,3,4,0,0,0,0,2,1,0,0,1,2,1,0,0,0,2,0,3,2,4,2,2,1,2,0,0,0,0,1,1,2,2,5,1,2,4,1,2,7,30,94,620,219,49,35,1
Beta_1.6,u_354,3,52,44,341,159,5,1,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,2,1,1,1,1,3,0,3,2,1,2,3,2,0,0,0,0,2,1,0,3,2,0,0,0,3,2,0,3,2,1,1,1,2,1,5,2,3,0,2,4,20,93,641,245,86,32,3
Beta_1.6,u_355,4,55,48,332,153,7,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,2,3,2,0,0,2,2,0,4,0,1,1,0,0,2,1,1,1,5,0,3,3,2,1,1,3,2,2,0,1,1,3,1,2,1,4,4,2,3,3,7,22,105,643,276,99,11,0
Beta_1.6,u_356,10,53,41,309,164,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,3,1,1,1,0,0,0,0,2,0,1,0,1,0,0,1,1,2,4,0,1,4,2,2,1,2,0,3,6,1,2,5,3,2,4,4,3,3,4,11,21,98,657,256,56,30,0
Beta_1.6,u_357,0,72,51,295,172,3,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,2,0,1,0,0,2,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,3,1,0,1,0,3,1,1,4,2,3,4,2,3,3,6,2,7,29,83,666,279,65,27,0
Beta_1.6,u_358,6,72,35,308,147,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,2,1,1,4,0,3,2,1,1,1,3,1,1,1,1,0,0,1,0,0,0,2,0,1,1,0,2,1,1,3,1,0,2,2,1,2,2,0,5,2,1,3,15,73,666,269,80,26,2
Beta_1.6,u_359,6,65,46,296,177,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,2,1,2,0,0,2,0,0,5,0,2,0,4,3,1,0,0,2,0,0,1,0,1,2,2,2,0,2,1,5,0,2,2,1,2,1,1,1,0,1,3,3,3,2,3,2,11,18,79,678,272,56,28,2
Beta_1.6,u_360,2,48,72,314,143,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,4,1,5,0,0,1,0,0,2,1,2,0,1,1,1,0,2,0,1,4,5,2,3,0,1,3,0,0,0,0,1,6,3,4,0,2,3,4,5,7,6,20,89,657,251,64,19,1
Beta_1.6,u_361,2,64,44,323,177,5,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,2,0,0,0,3,0,0,1,3,0,1,0,2,2,0,3,0,1,0,1,1,4,4,2,3,2,2,3,0,2,4,2,4,5,2,5,0,1,2,3,20,98,646,219,53,29,3
Beta_1.6,u_362,5,59,51,321,167,4,0,1,1,1,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,1,0,2,2,0,1,1,2,3,1,0,1,0,0,0,0,0,0,3,3,0,2,0,2,2,3,0,0,1,4,1,2,3,1,0,2,3,5,5,3,5,7,24,90,628,232,73,26,0
Beta_1.6,u_363,5,57,49,332,147,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,3,2,3,0,1,0,3,0,0,1,1,1,1,0,0,0,1,1,1,2,1,5,1,1,1,1,1,0,1,0,0,0,3,5,2,2,1,4,2,0,11,29,100,628,205,62,27,0
Beta_1.6,u_364,6,50,49,321,170,4,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,1,1,2,0,1,3,0,3,1,3,2,0,1,1,0,0,2,2,1,3,0,1,1,2,0,2,0,1,2,2,2,1,1,3,2,4,4,1,1,1,3,16,99,638,257,88,33,2
Beta_1.6,u_365,3,51,48,340,150,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,3,2,2,0,1,2,1,2,0,2,0,1,1,1,0,0,1,3,2,0,0,3,4,2,1,0,2,0,2,2,3,1,2,3,2,0,2,4,4,2,6,29,95,647,280,91,13,0
Beta_1.6,u_366,13,50,44,302,157,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,1,0,0,0,1,1,1,0,0,1,0,2,1,2,4,0,1,2,0,5,1,0,2,4,2,0,2,1,7,1,1,6,6,2,2,5,2,22,92,670,261,57,32,0
Beta_1.6,u_367,2,70,50,288,173,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1,2,0,0,1,2,1,5,1,6,2,2,4,0,3,2,3,7,17,85,650,280,61,19,1
Beta_1.6,u_368,6,72,34,300,151,8,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,2,1,2,2,1,1,3,1,1,3,1,1,1,2,1,1,1,1,0,2,0,1,1,0,0,1,0,2,1,2,1,3,0,1,2,0,2,4,4,1,1,5,22,88,677,267,76,29,1
Beta_1.6,u_369,5,64,44,290,169,7,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0,0,2,0,0,5,1,1,3,2,3,0,0,1,1,0,0,0,2,1,0,4,2,2,1,4,1,1,1,4,0,3,2,1,1,1,3,2,2,0,3,4,0,6,17,85,674,259,52,28,2
Beta_1.6,u_370,3,50,66,311,160,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,2,0,0,0,0,0,5,3,2,0,1,0,0,1,1,1,1,1,3,1,1,1,0,2,4,2,2,4,0,0,4,0,0,1,0,1,2,1,3,6,3,1,4,3,3,8,6,23,86,655,261,56,20,0
Beta_1.6,u_371,2,59,45,324,177,6,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,3,0,0,2,0,0,3,0,3,0,0,1,1,1,0,1,1,3,2,1,2,4,4,3,3,0,2,5,2,4,4,4,1,3,0,2,6,20,88,664,220,58,27,0
Beta_1.6,u_372,7,55,53,339,146,5,0,1,0,1,2,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,1,1,2,0,0,4,0,3,1,1,0,1,0,0,0,0,0,5,0,2,1,2,2,2,2,0,3,1,2,3,1,3,0,2,2,5,1,2,6,8,10,21,95,642,206,50,26,0
Beta_1.6,u_373,5,55,48,320,160,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3,2,3,1,0,3,0,0,1,0,2,1,0,0,0,1,0,1,2,1,1,6,2,1,1,1,0,2,1,0,1,3,2,3,2,3,2,1,2,6,10,24,88,650,212,55,37,1
Beta_1.6,u_374,6,50,52,321,160,6,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,2,1,2,2,4,1,1,0,2,0,0,1,2,2,1,0,2,3,0,0,2,0,1,1,1,3,1,0,2,6,1,3,4,0,2,0,7,18,90,605,280,72,35,1
Beta_1.6,u_375,5,54,44,329,157,11,0,2,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,2,2,3,0,2,1,0,2,2,0,1,0,2,0,0,1,2,2,0,1,3,4,2,1,0,0,1,2,1,2,2,1,3,1,2,3,1,2,3,5,1,25,93,654,286,93,12,0
Beta_1.6,u_376,12,53,45,308,163,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,3,0,0,1,0,1,1,0,1,0,0,1,4,0,3,1,1,1,1,1,4,0,0,3,4,3,0,0,2,3,3,3,3,5,5,2,0,2,10,19,79,673,262,47,31,1
Beta_1.6,u_377,2,73,44,296,148,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,1,1,0,1,0,0,0,0,0,0,1,2,0,0,1,1,1,0,2,1,1,1,0,1,0,5,3,2,3,3,4,2,3,3,0,3,4,6,22,97,638,306,56,19,4
Beta_1.6,u_378,5,74,39,307,164,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,1,1,3,1,0,4,2,2,2,1,1,0,2,1,0,1,1,2,0,1,1,0,0,0,0,1,1,2,3,1,0,2,0,1,3,4,3,0,3,2,8,26,77,689,254,68,35,1
Beta_1.6,u_379,8,59,46,296,156,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,2,0,0,0,0,2,3,2,3,2,2,1,2,0,0,0,1,1,0,1,1,1,3,3,2,1,3,1,1,1,0,3,1,1,4,4,0,3,2,1,0,2,2,2,3,25,87,685,260,57,31,3
Beta_1.6,u_380,3,50,66,309,164,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,0,0,2,0,0,0,1,3,3,3,1,0,0,2,0,0,1,0,4,1,0,3,2,3,2,2,1,2,3,1,0,2,1,0,1,1,2,1,0,2,5,6,2,1,2,5,5,10,20,90,659,269,48,21,0
Beta_1.6,u_381,1,62,46,336,176,4,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,0,2,1,1,1,0,0,0,3,2,1,2,1,2,0,1,0,2,2,0,0,3,3,5,2,5,1,4,2,5,3,3,2,2,4,2,1,2,7,21,92,657,215,53,24,2
Beta_1.6,u_382,6,51,59,323,161,8,1,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,1,1,2,0,2,2,1,6,0,0,1,0,0,1,0,2,2,2,2,1,1,0,1,1,0,7,1,4,0,2,1,1,4,1,4,0,1,4,7,6,5,28,109,635,211,65,27,1
Beta_1.6,u_383,5,59,48,330,164,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,2,1,3,2,0,3,0,0,0,1,0,0,2,0,1,0,0,0,3,2,1,3,6,0,0,1,2,0,1,1,1,3,3,4,2,0,1,2,0,6,3,11,19,92,644,225,44,41,2
Beta_1.6,u_384,7,52,52,340,151,6,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,0,2,3,1,1,1,0,0,0,2,1,3,0,1,1,0,1,2,0,0,1,1,1,2,0,1,1,6,2,4,5,1,1,0,2,1,18,77,623,269,73,35,1
Beta_1.6,u_385,4,50,49,337,153,7,0,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,1,1,2,3,2,1,0,1,1,0,1,0,0,1,0,1,2,0,1,1,3,3,1,1,0,1,1,0,2,1,1,4,2,2,2,1,1,3,2,1,3,12,26,89,658,282,98,21,0
Beta_1.6,u_386,8,53,48,300,148,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,0,3,0,0,0,1,0,2,2,6,1,0,1,0,0,3,1,1,2,3,0,2,3,2,3,2,1,2,4,4,6,2,1,1,1,10,18,94,682,257,41,35,0
Beta_1.6,u_387,3,69,42,302,158,6,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,5,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2,0,0,2,2,0,1,4,3,6,1,1,1,5,2,4,1,0,5,3,7,24,91,661,296,62,21,5
Beta_1.6,u_388,6,69,35,319,166,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,2,2,2,0,2,1,3,1,2,1,0,1,0,1,0,3,1,0,2,2,0,0,0,0,0,0,1,3,1,2,0,0,2,2,4,1,1,3,3,1,14,27,75,671,263,55,29,3
Beta_1.6,u_389,6,61,47,302,155,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0,0,0,1,3,5,1,1,2,1,2,0,0,1,0,1,1,0,1,2,2,3,3,0,2,3,2,0,1,0,2,3,2,3,2,4,3,0,0,2,4,2,7,17,82,685,262,72,34,2
Beta_1.6,u_390,4,51,66,326,157,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,2,0,0,0,1,4,5,4,0,0,1,0,0,1,1,2,2,2,1,1,5,2,1,2,2,0,1,2,2,1,0,1,1,3,0,1,4,1,3,3,2,4,4,1,4,12,19,87,677,270,54,22,0
